EconomicEfficiency,EffectivenessScore,EquipmentAdvantage,KillAssistRatio,StealthKillsRatio,KDA
0.0,0,110.0,0.0,0.0,0.0
0.004975124378109453,2,-540.0,1.0,0.0,0.5
0.0002984183825723665,2,-540.0,1.0,0.0,0.5
0.0,1,860.0,0.0,0.0,0.5
0.000563221627710504,4,-340.0,2.0,0.0,2.0
0.00024685262898049864,3,160.0,0.5,0.0,2.0
0.00026659557451346307,2,-140.0,1.0,0.0,1.0
0.0006891798759476223,2,-150.0,1.0,0.0,1.0
0.0,0,-150.0,0.0,0.0,0.0
0.0,0,200.0,0.0,0.0,0.0
0.0006891798759476223,2,-150.0,1.0,0.0,0.5
0.0,0,250.0,0.0,0.0,0.0
0.0,0,-340.0,0.0,0.0,0.0
0.0,0,210.0,0.0,0.0,0.0
0.0014265335235378032,2,160.0,1.0,0.0,0.5
0.0,0,310.0,0.0,0.0,0.0
0.0,0,-340.0,0.0,0.0,0.0
0.0028530670470756064,4,-120.0,2.0,0.0,2.0
0.0011750881316098707,2,30.0,1.0,0.0,1.0
0.0,0,-20.0,0.0,0.0,0.0
0.0022197558268590455,4,80.0,2.0,0.5,2.0
0.0,0,30.0,0.0,0.0,0.0
0.0,0,20.0,0.0,0.0,0.0
0.0,0,-80.0,0.0,0.0,0.0
0.0,0,-330.0,0.0,0.0,0.0
0.0004209640075773521,4,470.0,2.0,0.0,2.0
0.0007892659826361484,6,-480.0,3.0,0.0,3.0
0.0,1,120.0,0.0,0.0,1.0
0.0,0,220.0,0.0,0.0,0.0
0.0,0,330.0,0.0,0.0,0.0
0.0,0,-420.0,0.0,0.0,0.0
0.0,0,380.0,0.0,0.0,0.0
0.0,0,30.0,0.0,0.0,0.0
0.0,0,-320.0,0.0,0.0,0.0
0.0,0,-630.0,0.0,0.0,0.0
0.00038827412152980003,5,170.0,1.0,0.0,3.0
0.00018178512997636792,2,520.0,1.0,0.0,1.0
0.00022722108611679165,2,-580.0,1.0,0.0,1.0
0.00018178512997636792,2,520.0,1.0,0.0,1.0
0.0,0,-20.0,0.0,0.0,0.0
0.0,0,180.0,0.0,0.0,0.0
0.0,0,-120.0,0.0,0.0,0.0
0.00022983222247759135,2,-750.0,1.0,0.0,1.0
0.00036357025995273584,4,400.0,2.0,0.0,2.0
0.0,0,400.0,0.0,0.0,0.0
0.00021500752526338422,2,-450.0,1.0,0.0,1.0
0.00018178512997636792,2,400.0,1.0,0.0,1.0
0.00042544139544777704,4,-160.0,2.0,0.0,2.0
0.00042544139544777704,4,-160.0,2.0,0.0,2.0
0.00018178512997636792,2,640.0,1.0,0.0,1.0
0.0,0,-160.0,0.0,0.0,0.0
0.0,0,-160.0,0.0,0.0,0.0
0.00019798059790140566,2,-590.0,1.0,0.0,1.0
0.0,0,-140.0,0.0,0.0,0.0
0.0,0,-140.0,0.0,0.0,0.0
0.0,0,1010.0,0.0,0.0,0.0
0.0,0,-140.0,0.0,0.0,0.0
0.00042544139544777704,4,320.0,2.0,0.0,2.0
0.0,1,320.0,0.0,0.0,0.5
0.00017238407171177384,2,1420.0,1.0,1.0,1.0
0.0,0,320.0,0.0,0.0,0.0
0.0,0,-2380.0,0.0,0.0,0.0
0.00019413706076490002,2,-510.0,1.0,0.0,0.5
0.0,1,-510.0,0.0,0.0,0.5
0.0,0,90.0,0.0,0.0,0.0
0.0,0,1090.0,0.0,0.0,0.0
0.0,0,-160.0,0.0,0.0,0.0
0.0,0,130.0,0.0,0.0,0.0
0.0,0,-2570.0,0.0,0.0,0.0
0.0002962524070508073,4,2180.0,2.0,0.0,1.0
0.0,0,130.0,0.0,0.0,0.0
0.0,0,130.0,0.0,0.0,0.0
0.00038827412152980003,4,-510.0,2.0,0.0,2.0
0.00038827412152980003,4,-510.0,2.0,0.0,2.0
0.0,0,90.0,0.0,0.0,0.0
0.0001550147263990079,2,790.0,1.0,0.0,1.0
0.0,0,140.0,0.0,0.0,0.0
0.00021272069772388852,3,-270.0,0.5,1.0,2.0
0.0,0,-970.0,0.0,0.0,0.0
0.0,0,1780.0,0.0,0.0,0.0
0.00042544139544777704,4,-270.0,2.0,0.0,1.0
0.00042544139544777704,4,-270.0,2.0,0.0,2.0
0.00021048200378867606,2,-1230.0,1.0,0.0,0.5
0.0,1,-830.0,0.0,0.0,0.5
0.0,0,-280.0,0.0,0.0,0.0
0.00027968116347364006,4,1170.0,2.0,0.0,1.0
0.0,0,1170.0,0.0,0.0,0.0
0.0,0,2010.0,0.0,0.0,0.0
0.0,1,1410.0,0.0,0.0,0.5
0.0004997501249375312,2,-2740.0,1.0,0.0,0.5
0.00021272069772388852,2,-40.0,1.0,0.0,0.5
0.0,0,-640.0,0.0,0.0,0.0
0.0,0,1780.0,0.0,0.0,0.0
0.0,0,-2770.0,0.0,0.0,0.0
0.0006314460113660282,6,1780.0,3.0,0.3333333333333333,3.0
0.00020197939810139365,2,1980.0,1.0,0.0,1.0
0.004975124378109453,2,-2770.0,1.0,0.0,0.5
0.0,0,440.0,0.0,0.0,0.0
0.0,0,-1960.0,0.0,0.0,0.0
0.0,0,240.0,0.0,0.0,0.0
0.0,0,540.0,0.0,0.0,0.0
0.0,0,740.0,0.0,0.0,0.0
0.0004209640075773521,4,-860.0,2.0,0.0,2.0
0.00019413706076490002,2,-460.0,1.0,0.0,1.0
0.0,0,-60.0,0.0,0.0,0.0
0.0,0,1490.0,0.0,0.0,0.0
0.00036357025995273584,4,-110.0,2.0,0.5,2.0
0.0,0,60.0,0.0,0.0,0.0
0.0,0,60.0,0.0,0.0,0.0
0.004975124378109453,2,-40.0,1.0,0.0,0.5
0.0,1,-40.0,0.0,0.0,1.0
0.0,0,-40.0,0.0,0.0,0.0
0.00021272069772388852,2,-1110.0,1.0,0.0,1.0
0.00018178512997636792,2,-310.0,1.0,0.0,0.5
0.0005083884087442806,6,90.0,3.0,0.0,3.0
0.0,0,1640.0,0.0,0.0,0.0
0.0,0,-310.0,0.0,0.0,0.0
0.0002563445270443476,2,-360.0,1.0,1.0,0.5
0.0,0,-160.0,0.0,0.0,0.0
0.0,0,140.0,0.0,0.0,0.0
0.00047607712449416806,4,-60.0,2.0,0.5,1.0
0.0,0,440.0,0.0,0.0,0.0
0.0,0,-940.0,0.0,0.0,0.0
0.00019413706076490002,2,-590.0,1.0,0.0,0.5
0.00016390755613833797,2,360.0,1.0,0.0,0.5
0.00013984058173682003,2,1410.0,1.0,0.0,1.0
0.00036357025995273584,4,-240.0,2.0,0.0,2.0
0.0,0,400.0,0.0,0.0,0.0
0.0,0,-100.0,0.0,0.0,0.0
0.0,0,-600.0,0.0,0.0,0.0
0.00023803856224708403,2,400.0,1.0,0.0,1.0
0.0,1,-100.0,0.0,0.0,0.5
0.00019413706076490002,2,-430.0,1.0,0.0,0.5
0.0,0,-130.0,0.0,0.0,0.0
0.0,0,-830.0,0.0,0.0,0.0
0.00014182385477237272,2,1470.0,1.0,0.0,1.0
0.0005453553899291038,6,-80.0,3.0,0.3333333333333333,3.0
0.0,0,120.0,0.0,0.0,0.0
0.0,0,20.0,0.0,0.0,0.0
0.0,0,-80.0,0.0,0.0,0.0
0.0,0,20.0,0.0,0.0,0.0
0.0,0,-80.0,0.0,0.0,0.0
0.00038827412152980003,6,-660.0,0.6666666666666666,0.0,4.0
0.0,0,-260.0,0.0,0.0,0.0
0.0,0,-110.0,0.0,0.0,0.0
0.0,0,1240.0,0.0,0.0,0.0
0.0005356186395286556,6,-210.0,3.0,0.6666666666666666,3.0
0.0006248047485160887,5,-120.0,1.0,0.5,3.0
0.0,0,-320.0,0.0,0.0,0.0
0.0,0,130.0,0.0,0.0,0.0
0.000281610813855252,2,230.0,1.0,0.0,1.0
0.0005880623346074683,4,80.0,2.0,0.0,2.0
0.0,0,-510.0,0.0,0.0,0.0
0.0,0,-210.0,0.0,0.0,0.0
0.0,0,290.0,0.0,0.0,0.0
0.00014182385477237272,2,940.0,1.0,0.0,0.5
0.0,0,-510.0,0.0,0.0,0.0
0.0,1,20.0,0.0,0.0,0.5
0.0014265335235378032,2,-180.0,1.0,0.0,0.5
0.0012484394506866417,2,-80.0,1.0,0.0,0.5
0.000999000999000999,2,120.0,1.0,0.0,1.0
0.0,0,120.0,0.0,0.0,0.0
0.0022197558268590455,4,40.0,2.0,0.5,2.0
0.0,0,-10.0,0.0,0.0,0.0
0.0,1,-60.0,0.0,0.0,0.5
0.0022197558268590455,5,40.0,1.0,0.0,3.0
0.0011750881316098707,2,-10.0,1.0,0.0,0.5
0.0,0,420.0,0.0,0.0,0.0
0.0,0,120.0,0.0,0.0,0.0
0.0,0,-180.0,0.0,0.0,0.0
0.004975124378109453,2,-180.0,1.0,0.0,1.0
0.0,0,-180.0,0.0,0.0,0.0
0.0,1,520.0,0.0,0.0,1.0
0.000281610813855252,2,-330.0,1.0,0.0,1.0
0.00029403116730373417,2,-480.0,1.0,0.0,0.5
0.0,0,270.0,0.0,0.0,0.0
0.0007690335811330429,6,20.0,3.0,0.0,3.0
0.0,0,60.0,0.0,0.0,0.0
0.0,0,-40.0,0.0,0.0,0.0
0.0,0,-40.0,0.0,0.0,0.0
0.0,0,60.0,0.0,0.0,0.0
0.0,0,-40.0,0.0,0.0,0.0
0.0,0,660.0,0.0,0.0,0.0
0.0,0,310.0,0.0,0.0,0.0
0.0005260389268805891,2,-2140.0,1.0,0.0,1.0
0.00022466861379465288,2,410.0,1.0,0.0,1.0
0.0006248698187877526,6,760.0,3.0,0.0,3.0
0.0,0,-170.0,0.0,0.0,0.0
0.0,0,130.0,0.0,0.0,0.0
0.0001694628029147602,2,930.0,1.0,0.0,0.5
0.0,0,130.0,0.0,0.0,0.0
0.0,0,-1020.0,0.0,0.0,0.0
0.0,0,160.0,0.0,0.0,0.0
0.00022983222247759135,2,-290.0,1.0,0.0,1.0
0.0,0,160.0,0.0,0.0,0.0
0.00022466861379465288,3,-190.0,0.5,0.0,2.0
0.00020828993959591752,2,160.0,1.0,0.0,1.0
0.0,0,-120.0,0.0,0.0,0.0
0.001996007984031936,2,80.0,1.0,0.0,0.5
0.0,0,-220.0,0.0,0.0,0.0
0.0012484394506866417,2,380.0,1.0,0.0,0.5
0.0,0,-120.0,0.0,0.0,0.0
0.0,0,-180.0,0.0,0.0,0.0
0.00035081564637782847,4,720.0,2.0,0.5,2.0
0.00041657987919183504,4,-180.0,2.0,0.0,1.0
0.0,1,-180.0,0.0,0.0,1.0
0.00020828993959591752,2,-180.0,1.0,0.0,0.5
0.0,1,-20.0,0.0,0.0,0.5
0.00018178512997636792,2,-20.0,1.0,0.0,1.0
0.0,0,80.0,0.0,0.0,0.0
0.0,0,-20.0,0.0,0.0,0.0
0.0,0,-20.0,0.0,0.0,0.0
0.00020828993959591752,3,-160.0,0.5,0.0,1.0
0.00017540782318891423,3,740.0,0.5,0.0,2.0
0.00020828993959591752,2,-160.0,1.0,0.0,1.0
0.0,0,-160.0,0.0,0.0,0.0
0.00042544139544777704,4,-260.0,2.0,0.0,2.0
0.0024968789013732834,5,110.0,1.0,0.5,3.0
0.0024968789013732834,4,110.0,2.0,1.0,2.0
0.004975124378109453,2,-490.0,1.0,0.0,1.0
0.0,0,110.0,0.0,0.0,0.0
0.0,2,160.0,0.0,0.0,2.0
0.0,0,160.0,0.0,0.0,0.0
0.0,0,160.0,0.0,0.0,0.0
0.0,0,-340.0,0.0,0.0,0.0
0.0011098779134295228,2,60.0,1.0,0.0,0.5
0.0,0,-40.0,0.0,0.0,0.0
0.00024993751562109475,2,820.0,1.0,1.0,0.5
0.0,1,820.0,0.0,0.0,0.5
0.0006665185514330149,6,1320.0,3.0,0.0,1.5
0.0,0,-2980.0,0.0,0.0,0.0
0.0,0,20.0,0.0,0.0,0.0
0.0,0,-250.0,0.0,0.0,0.0
0.0014275517487508922,4,350.0,2.0,0.5,1.0
0.0,0,-850.0,0.0,0.0,0.0
0.0006891798759476223,2,400.0,1.0,0.0,0.5
0.0014275517487508922,4,350.0,2.0,0.0,2.0
0.0,0,-20.0,0.0,0.0,0.0
0.0033222591362126247,2,-20.0,1.0,0.0,1.0
0.004975124378109453,2,-120.0,1.0,0.0,0.5
0.0,0,280.0,0.0,0.0,0.0
0.0,0,-120.0,0.0,0.0,0.0
0.0002352387673488591,2,140.0,1.0,1.0,1.0
0.0,0,340.0,0.0,0.0,0.0
0.0006058770069675856,4,-810.0,2.0,0.0,2.0
0.0005062009617818274,4,-160.0,2.0,0.0,1.0
0.0,0,490.0,0.0,0.0,0.0
0.0004544421722335833,4,-20.0,2.0,0.0,2.0
0.0,0,-20.0,0.0,0.0,0.0
0.0,1,280.0,0.0,0.0,0.5
0.0,0,280.0,0.0,0.0,0.0
0.0,0,-520.0,0.0,0.0,0.0
0.0,0,360.0,0.0,0.0,0.0
0.000183452577508714,2,360.0,1.0,0.0,0.5
0.0,0,-190.0,0.0,0.0,0.0
0.0,0,-790.0,0.0,0.0,0.0
0.00037376191366099795,4,260.0,2.0,0.5,1.0
0.0,1,2180.0,0.0,0.0,0.5
0.000243842965130456,2,2380.0,1.0,0.0,0.5
0.0,1,-1520.0,0.0,0.0,0.5
0.004975124378109453,2,-1520.0,1.0,0.0,0.5
0.009950248756218905,4,-1520.0,2.0,0.5,1.0
0.000366905155017428,4,220.0,2.0,0.0,1.0
0.00019798059790140566,2,-180.0,1.0,0.0,1.0
0.0,0,70.0,0.0,0.0,0.0
0.00036357025995273584,5,270.0,1.0,1.0,1.5
0.0,1,-380.0,0.0,0.0,0.5
0.00022722108611679165,2,-120.0,1.0,1.0,0.5
0.0,0,180.0,0.0,0.0,0.0
0.0006381620931716656,6,180.0,3.0,0.0,3.0
0.00021272069772388852,3,180.0,0.5,0.0,2.0
0.0,0,-420.0,0.0,0.0,0.0
0.0,0,1200.0,0.0,0.0,0.0
0.0,1,600.0,0.0,0.0,0.5
0.00020614306328592042,2,-350.0,1.0,0.0,0.5
0.0,0,-1250.0,0.0,0.0,0.0
0.0003999200159968006,4,-200.0,2.0,0.5,2.0
0.00021272069772388852,2,0.0,1.0,0.0,0.5
0.0,0,0.0,0.0,0.0,0.0
0.00021272069772388852,2,0.0,1.0,0.0,1.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,-510.0,0.0,0.0,0.0
0.0,0,-510.0,0.0,0.0,0.0
0.0,0,1940.0,0.0,0.0,0.0
0.0,0,-410.0,0.0,0.0,0.0
0.004975124378109453,2,-510.0,1.0,0.0,0.5
0.0,1,-240.0,0.0,0.0,0.5
0.0,0,60.0,0.0,0.0,0.0
0.0,0,60.0,0.0,0.0,0.0
0.00021272069772388852,2,60.0,1.0,0.0,0.5
0.00021272069772388852,2,60.0,1.0,1.0,0.5
0.0009372071227741331,6,910.0,3.0,0.0,3.0
0.0,0,-2090.0,0.0,0.0,0.0
0.004975124378109453,2,-2090.0,1.0,0.0,1.0
0.0002563445270443476,2,1610.0,1.0,0.0,1.0
0.0,1,1660.0,0.0,0.0,0.5
0.0,0,160.0,0.0,0.0,0.0
0.00022722108611679165,2,-140.0,1.0,0.0,0.5
0.0,0,160.0,0.0,0.0,0.0
0.00047607712449416806,4,-340.0,2.0,0.0,1.0
0.0,1,160.0,0.0,0.0,0.5
0.0,0,760.0,0.0,0.0,0.0
0.00018515089798185522,2,910.0,1.0,0.0,1.0
0.00041657987919183504,5,310.0,1.0,0.5,1.5
0.0004544421722335833,4,-90.0,2.0,0.0,1.0
0.0,0,-1890.0,0.0,0.0,0.0
0.00047596382674916705,2,-600.0,1.0,0.0,0.5
0.0,0,500.0,0.0,0.0,0.0
0.0,0,1200.0,0.0,0.0,0.0
0.0,1,-2500.0,0.0,0.0,0.5
0.0,0,1400.0,0.0,0.0,0.0
0.0,0,840.0,0.0,0.0,0.0
0.00018515089798185522,2,-160.0,1.0,0.0,0.5
0.0005824111822947001,6,-410.0,3.0,0.0,3.0
0.00021048200378867606,2,-810.0,1.0,0.0,1.0
0.0,1,540.0,0.0,0.0,0.5
0.0,1,140.0,0.0,0.0,0.5
0.006644518272425249,5,-60.0,1.0,0.5,1.5
0.009966777408637873,7,-60.0,1.5,0.0,4.0
0.0,0,-60.0,0.0,0.0,0.0
0.0,0,40.0,0.0,0.0,0.0
0.00013791201213625708,2,1980.0,1.0,0.0,0.5
0.0,0,-3670.0,0.0,0.0,0.0
0.00017853954650955185,2,330.0,1.0,0.0,0.5
0.00017238407171177384,2,530.0,1.0,0.0,1.0
0.00016390755613833797,2,830.0,1.0,0.0,0.5
0.00021272069772388852,2,-100.0,1.0,0.0,1.0
0.00021272069772388852,2,-100.0,1.0,0.0,1.0
0.0003845414343395501,4,400.0,2.0,0.0,1.0
0.00021272069772388852,2,-100.0,1.0,0.0,1.0
0.0,1,-100.0,0.0,0.0,1.0
0.0,0,0.0,0.0,0.0,0.0
0.004975124378109453,2,0.0,1.0,0.0,1.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,180.0,0.0,0.0,0.0
0.0,0,-220.0,0.0,0.0,0.0
0.00021272069772388852,2,-220.0,1.0,0.0,1.0
0.00020828993959591752,2,-120.0,1.0,0.0,0.5
0.0,0,380.0,0.0,0.0,0.0
0.00021048200378867606,2,480.0,1.0,0.0,0.5
0.00020614306328592042,2,580.0,1.0,0.0,1.0
0.0006740058413839587,6,180.0,3.0,0.0,3.0
0.0,1,-370.0,0.0,0.0,1.0
0.0,0,-870.0,0.0,0.0,0.0
0.00021272069772388852,2,0.0,1.0,0.0,1.0
0.00021272069772388852,2,0.0,1.0,0.0,1.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.00021272069772388852,2,0.0,1.0,0.0,1.0
0.00021048200378867606,2,40.0,1.0,0.0,1.0
0.0,0,440.0,0.0,0.0,0.0
0.0,0,-260.0,0.0,0.0,0.0
0.0002563445270443476,2,-810.0,1.0,0.0,0.5
0.0,0,590.0,0.0,0.0,0.0
0.0,1,-60.0,0.0,0.0,0.5
0.0,0,140.0,0.0,0.0,0.0
0.00018864365214110544,3,140.0,0.5,1.0,1.0
0.00018864365214110544,2,140.0,1.0,0.0,0.5
0.00020828993959591752,2,-360.0,1.0,0.0,0.5
0.00019043991620643687,2,1280.0,1.0,0.0,0.5
0.0001694628029147602,2,1930.0,1.0,0.0,1.0
0.0003920031360250882,3,-1420.0,0.5,1.0,1.0
0.0023501762632197414,4,-3120.0,2.0,0.0,2.0
0.0,0,1330.0,0.0,0.0,0.0
0.0024968789013732834,4,80.0,2.0,0.0,2.0
0.0,0,130.0,0.0,0.0,0.0
0.004975124378109453,3,-520.0,0.5,0.0,1.0
0.0022197558268590455,5,180.0,1.0,0.0,3.0
0.0,0,130.0,0.0,0.0,0.0
0.0,0,130.0,0.0,0.0,0.0
0.0028530670470756064,4,-20.0,2.0,0.0,1.0
0.0,1,130.0,0.0,0.0,0.5
0.000999000999000999,2,280.0,1.0,1.0,0.5
0.0,0,-520.0,0.0,0.0,0.0
0.0006520321669202348,6,240.0,3.0,0.0,1.5
0.00025967281225655674,2,-510.0,1.0,0.0,1.0
0.0,0,-60.0,0.0,0.0,0.0
0.0,1,940.0,0.0,0.0,0.5
0.00026659557451346307,2,-610.0,1.0,0.0,0.5
0.0033222591362126247,2,-1420.0,1.0,0.0,0.5
0.0003447087211306446,2,1180.0,1.0,0.0,0.5
0.0,0,-520.0,0.0,0.0,0.0
0.0,0,280.0,0.0,0.0,0.0
0.0,0,480.0,0.0,0.0,0.0
0.00020828993959591752,2,-400.0,1.0,0.0,0.5
0.00018178512997636792,2,300.0,1.0,0.0,1.0
0.00036357025995273584,5,300.0,1.0,0.0,1.5
0.00018178512997636792,3,300.0,0.5,0.0,2.0
0.0,0,-500.0,0.0,0.0,0.0
0.004975124378109453,2,-680.0,1.0,0.0,0.5
0.004975124378109453,2,-680.0,1.0,0.0,1.0
0.0,0,2620.0,0.0,0.0,0.0
0.0033222591362126247,2,-580.0,1.0,0.0,0.5
0.0,0,-680.0,0.0,0.0,0.0
0.0,0,-760.0,0.0,0.0,0.0
0.0005659309564233164,6,240.0,3.0,0.0,3.0
0.00019603999215840032,2,40.0,1.0,1.0,1.0
0.00018178512997636792,2,440.0,1.0,0.0,1.0
0.0,0,40.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,200.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,-100.0,0.0,0.0,0.0
0.0,0,-100.0,0.0,0.0,0.0
0.0,0,160.0,0.0,0.0,0.0
0.00016126431220770844,2,660.0,1.0,1.0,0.5
0.0,0,-340.0,0.0,0.0,0.0
0.0,0,-40.0,0.0,0.0,0.0
0.0,0,-440.0,0.0,0.0,0.0
0.00041657987919183504,4,-80.0,2.0,0.0,2.0
0.00021272069772388852,2,-180.0,1.0,1.0,1.0
0.00021272069772388852,2,-180.0,1.0,0.0,1.0
0.0,1,220.0,0.0,0.0,0.5
0.00019603999215840032,2,220.0,1.0,0.0,1.0
0.0,1,10.0,0.0,0.0,0.5
0.00021048200378867606,2,-340.0,1.0,0.0,0.5
0.00018178512997636792,2,410.0,1.0,0.0,1.0
0.0,0,510.0,0.0,0.0,0.0
0.00044434570095534326,4,-590.0,2.0,1.0,1.0
0.00021272069772388852,2,-120.0,1.0,0.0,0.5
0.0,0,-20.0,0.0,0.0,0.0
0.00021272069772388852,3,-120.0,0.5,0.0,1.0
0.00019603999215840032,2,280.0,1.0,1.0,0.5
0.00020828993959591752,3,-20.0,0.5,0.0,2.0
0.0033222591362126247,2,-880.0,1.0,1.0,0.5
0.0,0,-980.0,0.0,0.0,0.0
0.0,0,3820.0,0.0,0.0,0.0
0.0,0,-980.0,0.0,0.0,0.0
0.0,0,-980.0,0.0,0.0,0.0
0.0,0,-100.0,0.0,0.0,0.0
0.0,0,-100.0,0.0,0.0,0.0
0.00042544139544777704,4,-200.0,2.0,0.0,2.0
0.0,0,200.0,0.0,0.0,0.0
0.00019603999215840032,2,200.0,1.0,0.0,1.0
0.0,0,-160.0,0.0,0.0,0.0
0.00021500752526338422,2,40.0,1.0,0.0,1.0
0.00021734405564007825,2,-10.0,1.0,0.0,1.0
0.0,0,-60.0,0.0,0.0,0.0
0.00041657987919183504,5,190.0,1.0,0.5,1.5
0.00020403999183840033,2,-120.0,1.0,0.0,0.5
0.0,0,-120.0,0.0,0.0,0.0
0.00021272069772388852,2,-320.0,1.0,0.0,0.5
0.0,0,480.0,0.0,0.0,0.0
0.0,0,80.0,0.0,0.0,0.0
0.0,1,960.0,0.0,0.0,1.0
0.0,0,10.0,0.0,0.0,0.0
0.00022722108611679165,2,-740.0,1.0,1.0,1.0
0.0004039587962027873,4,-190.0,2.0,0.0,2.0
0.00039207998431680063,4,-40.0,2.0,0.0,2.0
0.0,0,700.0,0.0,0.0,0.0
0.0,0,1100.0,0.0,0.0,0.0
0.0,0,700.0,0.0,0.0,0.0
0.0,0,-3400.0,0.0,0.0,0.0
0.0,0,900.0,0.0,0.0,0.0
0.0005453553899291038,6,100.0,3.0,0.0,1.5
0.0,0,100.0,0.0,0.0,0.0
0.0,0,-700.0,0.0,0.0,0.0
0.00017853954650955185,2,200.0,1.0,1.0,1.0
0.00017540782318891423,2,300.0,1.0,0.0,1.0
0.0,0,-40.0,0.0,0.0,0.0
0.004975124378109453,2,-40.0,1.0,0.0,1.0
0.0,0,60.0,0.0,0.0,0.0
0.0,0,-40.0,0.0,0.0,0.0
0.0,0,60.0,0.0,0.0,0.0
0.0,2,100.0,0.0,0.0,1.0
0.0,0,200.0,0.0,0.0,0.0
0.00021272069772388852,2,-700.0,1.0,0.0,1.0
0.0003570790930191037,4,200.0,2.0,0.0,1.0
0.0003570790930191037,4,200.0,2.0,0.0,2.0
0.0,0,-2660.0,0.0,0.0,0.0
0.004975124378109453,3,-2660.0,0.5,1.0,1.0
0.00022722108611679165,3,1540.0,0.5,0.0,2.0
0.0,0,1540.0,0.0,0.0,0.0
0.0,0,2240.0,0.0,0.0,0.0
0.00017540782318891423,2,260.0,1.0,0.0,1.0
0.00017853954650955185,2,160.0,1.0,0.0,1.0
0.00042544139544777704,4,-740.0,2.0,0.5,2.0
0.00017853954650955185,2,160.0,1.0,0.0,1.0
0.0,0,160.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0
0.0,0,140.0,0.0,0.0,0.0
0.0003570790930191037,4,40.0,2.0,0.5,2.0
0.0,0,-860.0,0.0,0.0,0.0
0.0003570790930191037,4,40.0,2.0,0.5,1.0
0.00016126431220770844,2,640.0,1.0,0.0,1.0
0.0,0,-160.0,0.0,0.0,0.0
0.0,0,-560.0,0.0,0.0,0.0
0.0,0,740.0,0.0,0.0,0.0
0.00020828993959591752,2,-160.0,1.0,0.0,1.0
0.0,0,140.0,0.0,0.0,0.0
0.0,2,100.0,0.0,0.0,1.0
0.0,0,100.0,0.0,0.0,0.0
0.0,1,-100.0,0.0,0.0,0.5
0.002663115845539281,4,-50.0,2.0,0.5,1.0
0.002663115845539281,4,-50.0,2.0,0.5,1.0
0.001996007984031936,2,-240.0,1.0,0.0,0.5
0.0012484394506866417,2,60.0,1.0,1.0,0.5
0.0,0,160.0,0.0,0.0,0.0
0.005988023952095809,6,-240.0,3.0,0.3333333333333333,3.0
0.0,0,260.0,0.0,0.0,0.0
0.0,0,610.0,0.0,0.0,0.0
0.0,0,510.0,0.0,0.0,0.0
0.000243842965130456,2,910.0,1.0,0.0,1.0
0.0,0,-2990.0,0.0,0.0,0.0
0.0002409058058299205,2,960.0,1.0,0.0,0.5
0.0,0,260.0,0.0,0.0,0.0
0.0006891798759476223,2,-90.0,1.0,0.0,0.5
0.0013783597518952446,4,-90.0,2.0,0.0,2.0
0.0005260389268805891,3,360.0,0.5,0.0,1.0
0.0009082652134423251,2,-440.0,1.0,0.0,1.0
0.004975124378109453,3,-20.0,0.5,0.0,1.0
0.0,0,80.0,0.0,0.0,0.0
0.004975124378109453,2,-20.0,1.0,0.0,0.5
0.0,0,-20.0,0.0,0.0,0.0
0.0,0,-20.0,0.0,0.0,0.0
0.0,1,550.0,0.0,0.0,1.0
0.0,1,-1250.0,0.0,0.0,0.5
0.00018688095683049897,2,800.0,1.0,0.0,0.5
0.0,0,-850.0,0.0,0.0,0.0
0.0007545746085644218,8,750.0,4.0,0.0,4.0
0.0,0,220.0,0.0,0.0,0.0
0.0,0,220.0,0.0,0.0,0.0
0.0,0,220.0,0.0,0.0,0.0
0.0,0,-280.0,0.0,0.0,0.0
0.0,0,-380.0,0.0,0.0,0.0
0.0005262234695667427,6,590.0,3.0,0.0,3.0
0.0002352387673488591,2,-860.0,1.0,0.0,1.0
0.00018178512997636792,3,390.0,0.5,0.0,2.0
0.0,0,-710.0,0.0,0.0,0.0
0.0,0,590.0,0.0,0.0,0.0
0.0,1,-410.0,0.0,0.0,0.5
0.0,0,-410.0,0.0,0.0,0.0
0.0,0,-410.0,0.0,0.0,0.0
0.0,0,1640.0,0.0,0.0,0.0
0.00042544139544777704,4,-410.0,2.0,0.0,2.0
0.0003332777870354941,4,530.0,2.0,0.0,1.0
0.00020614306328592042,3,-620.0,0.5,0.0,2.0
0.00018178512997636792,2,30.0,1.0,0.0,1.0
0.00018864365214110544,2,-170.0,1.0,1.0,1.0
0.0,0,230.0,0.0,0.0,0.0
0.0,0,-300.0,0.0,0.0,0.0
0.0033222591362126247,2,-200.0,1.0,0.0,1.0
0.0,0,300.0,0.0,0.0,0.0
0.0,0,-300.0,0.0,0.0,0.0
